Input,Target,Prediction
city above behind great gate temple / / mighty / town emerge people back road,people emerge above road behind / back great / mighty gate city / town temple,people emerge above gate behind / back great / mighty city town temple road
/ / satisfy city people give to above deity god heart peace,god / deity to give peace / satisfy heart above people city,god / deity to give peace / satisfy heart above people city
lift joy child shoulder father,father lift child shoulder joy,father lift child shoulder joy
leave man desert toward town,man leave town toward desert,man leave town toward desert
above satisfy upon god face / / soul peace heart (ba),heart peace / satisfy soul (ba) above face / upon god,heart peace / satisfy soul (ba) above face / upon god
back hill man / return retreat / road behind to mountain west,man to return / retreat west mountain road behind / back hill,man to return / retreat west mountain road behind / back hill
desert be) road hare (to snake horned desert hill viper mountain above,desert hare (to be) horned viper snake above desert hill mountain road,desert hare (to be) horned viper snake above desert hill mountain road
/ writing / example) like scribe (or as stool scroll scribe papyrus thing,scribe writing / scribe papyrus scroll like / as (or example) thing stool,scribe writing / scribe papyrus scroll like / as (or example) thing stool
riverbank woman sit lotus plant,woman sit lotus plant riverbank,woman sit lotus plant riverbank
god create maat order truth,god create order maat truth,god create order maat truth
move basket town goods people,people move goods basket town,people move goods basket town
great gate big town stone bolt door house road / road people,people gate door bolt house town road great / big stone road,people gate door bolt house town road great / big stone road
woman god place offering temple altar,woman place offering altar temple god,woman place offering altar temple god
beautiful hear / behind / thing listen life / / god deity good back heart,god / deity hear / listen heart behind / back beautiful / good life thing,god / deity hear / listen heart behind / back beautiful / good life thing
king to city / / / peace good make people do satisfy above beautiful heart,king to do / make peace / satisfy heart above beautiful / good people city,king to do / make peace / satisfy heart above beautiful / good people city
field plant man life seed,man plant seed field life,man plant seed field life
behind (to emerge sees back / slope desert man hill be) hare,man sees desert hare (to be) emerge behind / back hill slope,man sees desert hare (to be) emerge behind / back hill slope
house fox basket handle above with scribe sees skins three,scribe sees three fox skins above basket with handle house,scribe sees three fox skins above basket with handle house
peace heart do / to / make above town satisfy people city king,king to do / make peace / satisfy heart above people city town,king to do / make peace / satisfy heart above people city town
